Time,Channel A
0.12000600,0.00671407
0.12133940,0.00427259
0.12267280,0.00244148
0.12400620,0.00518815
0.12533960,0.00610370
0.12667300,0.01220740
0.12800640,0.01464888
0.12933980,0.01586962
0.13067320,0.01617481
0.13200660,0.01586962
0.13334000,0.01617481
0.13467340,0.01312296
0.13600680,0.01007111
0.13734020,0.00976592
0.13867360,0.00824000
0.14000700,0.00579852
0.14134040,0.00396741
0.14267380,0.00274667
0.14400720,0.00427259
0.14534060,0.00640889
0.14667400,0.00976592
0.14800740,0.01373333
0.14934080,0.01709037
0.15067420,0.01495407
0.15200760,0.01495407
0.15334100,0.01312296
0.15467440,0.01281777
0.15600780,0.00976592
0.15734120,0.01098666
0.15867460,0.00793481
0.16000800,0.00366222
0.16134140,0.00305185
0.16267480,0.00183111
0.16400820,0.00427259
0.16534160,0.00854518
0.16667500,0.00976592
0.16800840,0.01251259
0.16934180,0.01586962
0.17067520,0.01617481
0.17200860,0.01525925
0.17334200,0.01434370
0.17467540,0.01434370
0.17600880,0.01007111
0.17734220,0.01037629
0.17867560,0.00610370
0.18000900,0.00518815
0.18134240,0.00549333
0.18267580,0.00366222
0.18400920,0.00244148
0.18534260,0.00640889
0.18667600,0.01068148
0.18800940,0.01281777
0.18934280,0.01373333
0.19067620,0.01709037
0.19200960,0.01495407
0.19334300,0.01464888
0.19467640,0.01037629
0.19600980,0.01098666
0.19734320,0.00885037
0.19867660,0.00671407
0.20001000,0.00518815
0.20134340,0.00366222
0.20267680,0.00183111
0.20401020,0.00335704
0.20534360,0.00610370
0.20667700,0.01007111
0.20801040,0.01220740
0.20934380,0.01709037
0.21067720,0.01709037
0.21201060,0.01525925
0.21334400,0.01312296
0.21467740,0.01098666
0.21601080,0.00976592
0.21734420,0.00915555
0.21867760,0.00824000
0.22001100,0.00366222
0.22134440,0.00427259
0.22267780,0.00091556
0.22401120,0.00427259
0.22534460,0.00579852
0.22667800,0.01037629
0.22801140,0.01312296
0.22934480,0.01464888
0.23067820,0.01464888
0.23201160,0.01312296
0.23334500,0.01312296
0.23467840,0.01068148
0.23601180,0.01037629
0.23734520,0.00885037
0.23867860,0.00762963
0.24001200,0.00518815
0.24134540,0.00183111
0.24267880,0.00183111
0.24401220,0.00366222
0.24534560,0.00824000
0.24667900,0.00915555
0.24801240,0.01281777
0.24934580,0.01709037
0.25067920,0.01464888
0.25201260,0.01556444
0.25334600,0.01281777
0.25467940,0.01007111
0.25601280,0.00915555
0.25734620,0.00824000
0.25867960,0.00732444
0.26001300,0.00518815
0.26134640,0.00335704
0.26267980,0.00244148
0.26401320,0.00488296
0.26534660,0.00549333
0.26668001,0.00915555
0.26801341,0.01281777
0.26934681,0.01556444
0.27068021,0.01586962
0.27201361,0.01525925
0.27334701,0.01342814
0.27468041,0.01129185
0.27601381,0.01007111
0.27734721,0.00915555
0.27868061,0.00640889
0.28001401,0.00396741
0.28134741,0.00305185
0.28268081,0.00335704
0.28401421,0.00335704
0.28534761,0.00579852
0.28668101,0.00854518
0.28801441,0.01312296
0.28934781,0.01495407
0.29068121,0.01556444
0.29201461,0.01525925
0.29334801,0.01129185
0.29468141,0.01129185
0.29601481,0.00915555
0.29734821,0.00824000
0.29868161,0.00640889
0.30001501,0.00335704
0.30134841,0.00152593
0.30268181,0.00305185
0.30401521,0.00244148
0.30534861,0.00549333
0.30668201,0.01068148
0.30801541,0.01281777
0.30934881,0.01556444
0.31068221,0.01342814
0.31201561,0.01525925
0.31334901,0.01281777
0.31468241,0.01007111
0.31601581,0.00793481
0.31734921,0.00671407
0.31868261,0.00671407
0.32001601,0.00427259
0.32134941,0.00396741
0.32268281,0.00244148
0.32401621,0.00396741
0.32534961,0.00549333
0.32668301,0.00885037
0.32801641,0.01281777
0.32934981,0.01434370
0.33068321,0.01464888
0.33201661,0.01312296
0.33335001,0.01251259
0.33468341,0.00976592
0.33601681,0.00885037
0.33735021,0.00824000
0.33868361,0.00549333
0.34001701,0.00488296
0.34135041,0.00305185
0.34268381,0.00183111
0.34401721,0.00244148
0.34535061,0.00549333
0.34668401,0.00976592
0.34801741,0.01281777
0.34935081,0.01464888
0.35068421,0.01464888
0.35201761,0.01434370
0.35335101,0.01251259
0.35468441,0.00976592
0.35601781,0.00885037
0.35735121,0.00762963
0.35868461,0.00579852
0.36001801,0.00274667
0.36135141,0.00152593
0.36268481,0.00091556
0.36401821,0.00335704
0.36535161,0.00732444
0.36668501,0.00915555
0.36801841,0.01312296
0.36935181,0.01525925
0.37068521,0.01434370
0.37201861,0.01312296
0.37335201,0.01281777
0.37468541,0.01007111
0.37601881,0.00915555
0.37735221,0.00732444
0.37868561,0.00549333
0.38001901,0.00274667
0.38135241,0.00152593
0.38268581,0.00244148
0.38401921,0.00305185
0.38535261,0.00396741
0.38668601,0.00824000
0.38801941,0.01251259
0.38935281,0.01586962
0.39068621,0.01373333
0.39201961,0.01464888
0.39335301,0.01251259
0.39468641,0.00885037
0.39601981,0.00915555
0.39735321,0.00854518
0.39868661,0.00610370
0.40002001,0.00366222
0.40135341,0.00183111
0.40268681,0.00061037
0.40402021,0.00305185
0.40535361,0.00518815
0.40668701,0.00976592
0.40802041,0.01190222
0.40935381,0.01556444
0.41068721,0.01464888
0.41202061,0.01373333
0.41335401,0.01129185
0.41468741,0.01037629
0.41602081,0.00885037
0.41735421,0.00762963
0.41868761,0.00610370
0.42002101,0.00366222
0.42135441,0.00366222
0.42268781,0.00183111
0.42402121,0.00305185
0.42535461,0.00610370
0.42668801,0.00885037
0.42802141,0.01434370
0.42935481,0.01373333
0.43068821,0.01373333
0.43202161,0.01251259
0.43335501,0.01220740
0.43468841,0.01251259
0.43602181,0.00793481
0.43735521,0.00732444
0.43868861,0.00427259
0.44002201,0.00274667
0.44135541,0.00091556
0.44268881,0.00000000
0.44402221,0.00183111
0.44535561,0.00518815
0.44668901,0.00915555
0.44802241,0.01220740
0.44935581,0.01434370
0.45068921,0.01342814
0.45202261,0.01251259
0.45335601,0.01251259
0.45468941,0.01007111
0.45602281,0.00732444
0.45735621,0.00732444
0.45868961,0.00640889
0.46002301,0.00122074
0.46135641,0.00091556
0.46268981,0.00183111
0.46402321,0.00122074
0.46535661,0.00549333
0.46669001,0.00885037
0.46802341,0.01312296
0.46935681,0.01495407
0.47069021,0.01220740
0.47202361,0.01312296
0.47335701,0.01190222
0.47469041,0.01007111
0.47602381,0.00793481
0.47735721,0.00762963
0.47869061,0.00549333
0.48002401,0.00152593
0.48135741,0.00274667
0.48269081,0.00061037
0.48402421,0.00152593
0.48535761,0.00610370
0.48669101,0.00824000
0.48802441,0.01220740
0.48935781,0.01312296
0.49069121,0.01312296
0.49202461,0.01312296
0.49335801,0.01251259
0.49469141,0.01037629
0.49602481,0.00793481
0.49735821,0.00793481
0.49869161,0.00488296
0.50002501,0.00183111
0.50135841,0.00091556
0.50269181,0.00152593
0.50402521,0.00305185
0.50535861,0.00427259
0.50669201,0.00793481
0.50802541,0.01281777
0.50935881,0.01373333
0.51069221,0.01342814
0.51202561,0.01251259
0.51335901,0.01190222
0.51469241,0.00854518
0.51602581,0.00762963
0.51735921,0.00762963
0.51869261,0.00549333
0.52002601,0.00305185
0.52135941,0.00000000
0.52269281,0.00030519
0.52402621,0.00305185
0.52535961,0.00549333
0.52669301,0.00824000
0.52802641,0.01190222
0.52935981,0.01373333
0.53069321,0.01220740
0.53202661,0.01251259
0.53336001,0.01037629
0.53469341,0.00885037
0.53602681,0.00732444
0.53736021,0.00640889
0.53869361,0.00579852
0.54002701,0.00152593
0.54136041,0.00122074
0.54269381,0.00061037
0.54402721,0.00183111
0.54536061,0.00396741
0.54669401,0.00976592
0.54802741,0.01281777
0.54936081,0.01342814
0.55069421,0.01373333
0.55202761,0.01281777
0.55336101,0.01098666
0.55469441,0.00824000
0.55602781,0.00762963
0.55736121,0.00518815
0.55869461,0.00366222
0.56002801,-0.00061037
0.56136141,0.00030519
0.56269481,0.00183111
0.56402821,0.00091556
0.56536161,0.00579852
0.56669501,0.00732444
0.56802841,0.01281777
0.56936181,0.01251259
0.57069521,0.01251259
0.57202861,0.01220740
0.57336201,0.01220740
0.57469541,0.00885037
0.57602881,0.00762963
0.57736221,0.00640889
0.57869561,0.00183111
0.58002901,0.00183111
0.58136241,0.00091556
0.58269581,0.00183111
0.58402921,0.00244148
0.58536261,0.00610370
0.58669601,0.00824000
0.58802941,0.01342814
0.58936281,0.01281777
0.59069621,0.01251259
0.59202961,0.01190222
0.59336301,0.01068148
0.59469641,0.00793481
0.59602981,0.00885037
0.59736321,0.00518815
0.59869661,0.00366222
0.60003001,0.00274667
0.60136341,-0.00061037
0.60269681,0.00122074
0.60403021,0.00122074
0.60536361,0.00579852
0.60669701,0.00915555
0.60803041,0.01342814
0.60936381,0.01312296
0.61069721,0.01098666
0.61203061,0.00976592
0.61336401,0.00915555
0.61469741,0.00793481
0.61603081,0.00549333
0.61736421,0.00671407
0.61869761,0.00396741
0.62003101,0.00061037
0.62136441,0.00030519
0.62269781,0.00244148
0.62403121,0.00061037
0.62536461,0.00549333
0.62669801,0.00824000
0.62803141,0.01220740
0.62936481,0.01312296
0.63069821,0.01312296
0.63203161,0.01251259
0.63336501,0.01007111
0.63469841,0.00824000
0.63603181,0.00671407
0.63736521,0.00610370
0.63869861,0.00427259
0.64003201,0.00183111
0.64136541,0.00122074
0.64269881,0.00091556
0.64403221,0.00152593
0.64536561,0.00549333
0.64669901,0.00824000
0.64803241,0.01129185
0.64936581,0.01281777
0.65069921,0.01037629
0.65203261,0.01281777
0.65336601,0.00915555
0.65469941,0.00579852
0.65603281,0.00579852
0.65736621,0.00610370
0.65869961,0.00396741
0.66003301,0.00030519
0.66136641,0.00061037
0.66269981,0.00061037
0.66403321,0.00274667
0.66536661,0.00427259
0.66670001,0.00854518
0.66803341,0.01251259
0.66936681,0.01281777
0.67070021,0.01281777
0.67203361,0.01251259
0.67336701,0.01098666
0.67470041,0.00732444
0.67603381,0.00610370
0.67736721,0.00671407
0.67870061,0.00152593
0.68003401,0.00152593
0.68136741,0.00061037
0.68270081,-0.00061037
0.68403421,0.00122074
0.68536761,0.00518815
0.68670101,0.01068148
0.68803441,0.01037629
0.68936781,0.01342814
0.69070121,0.01220740
0.69203461,0.01220740
0.69336801,0.01068148
0.69470141,0.00854518
0.69603481,0.00762963
0.69736821,0.00396741
0.69870161,0.00335704
0.70003501,0.00244148
0.70136841,-0.00091556
0.70270181,0.00000000
0.70403521,0.00244148
0.70536861,0.00396741
0.70670201,0.00885037
0.70803541,0.01190222
0.70936881,0.01281777
0.71070221,0.01068148
0.71203561,0.01281777
0.71336901,0.00854518
0.71470241,0.00793481
0.71603581,0.00793481
0.71736921,0.00549333
0.71870261,0.00122074
0.72003601,0.00122074
0.72136941,0.00061037
0.72270281,-0.00122074
0.72403621,0.00091556
0.72536961,0.00366222
0.72670301,0.00732444
0.72803641,0.01129185
0.72936981,0.01281777
0.73070321,0.01220740
0.73203661,0.01037629
0.73337001,0.00915555
0.73470341,0.00518815
0.73603681,0.00579852
0.73737021,0.00518815
0.73870361,0.00091556
0.74003701,0.00183111
0.74137041,-0.00213630
0.74270381,0.00061037
0.74403721,0.00244148
0.74537061,0.00610370
0.74670401,0.00885037
0.74803741,0.01190222
0.74937081,0.01098666
0.75070421,0.01220740
0.75203761,0.01312296
0.75337101,0.00854518
0.75470441,0.00640889
0.75603781,0.00549333
0.75737121,0.00335704
0.75870461,0.00305185
0.76003801,0.00244148
0.76137141,-0.00183111
0.76270481,0.00152593
0.76403821,0.00061037
0.76537161,0.00427259
0.76670501,0.00640889
0.76803841,0.01129185
0.76937181,0.01281777
0.77070521,0.01251259
0.77203861,0.01007111
0.77337201,0.00854518
0.77470541,0.00579852
0.77603881,0.00671407
0.77737221,0.00427259
0.77870561,0.00091556
0.78003901,0.00091556
0.78137241,-0.00152593
0.78270581,-0.00091556
0.78403921,0.00000000
0.78537261,0.00549333
0.78670601,0.00854518
0.78803941,0.01129185
0.78937281,0.01190222
0.79070621,0.01068148
0.79203961,0.01037629
0.79337301,0.01037629
0.79470641,0.00732444
0.79603981,0.00579852
0.79737321,0.00488296
0.79870661,0.00152593
0.80004002,0.00030519
0.80137342,-0.00091556
0.80270682,-0.00091556
0.80404022,0.00183111
0.80537362,0.00518815
0.80670702,0.00762963
0.80804042,0.01129185
0.80937382,0.01220740
0.81070722,0.01037629
0.81204062,0.00915555
0.81337402,0.00915555
0.81470742,0.00610370
0.81604082,0.00488296
0.81737422,0.00335704
0.81870762,0.00152593
0.82004102,0.00061037
0.82137442,-0.00122074
0.82270782,-0.00305185
0.82404122,0.00183111
0.82537462,0.00427259
0.82670802,0.00854518
0.82804142,0.01190222
0.82937482,0.01068148
0.83070822,0.01068148
0.83204162,0.00915555
0.83337502,0.00793481
0.83470842,0.00732444
0.83604182,0.00579852
0.83737522,0.00488296
0.83870862,0.00274667
0.84004202,0.00152593
0.84137542,-0.00061037
0.84270882,-0.00152593
0.84404222,0.00061037
0.84537562,0.00274667
0.84670902,0.00824000
0.84804242,0.01098666
0.84937582,0.01312296
0.85070922,0.01068148
0.85204262,0.01007111
0.85337602,0.00824000
0.85470942,0.00640889
0.85604282,0.00549333
0.85737622,0.00427259
0.85870962,0.00061037
0.86004302,0.00030519
0.86137642,-0.00091556
0.86270982,0.00152593
0.86404322,0.00122074
0.86537662,0.00396741
0.86671002,0.00885037
0.86804342,0.01098666
0.86937682,0.01251259
0.87071022,0.01068148
0.87204362,0.00976592
0.87337702,0.00854518
0.87471042,0.00640889
0.87604382,0.00427259
0.87737722,0.00518815
0.87871062,0.00091556
0.88004402,-0.00183111
0.88137742,0.00030519
0.88271082,-0.00091556
0.88404422,0.00122074
0.88537762,0.00488296
0.88671102,0.00762963
0.88804442,0.01373333
0.88937782,0.01129185
0.89071122,0.00854518
0.89204462,0.01068148
0.89337802,0.00793481
0.89471142,0.00579852
0.89604482,0.00732444
0.89737822,0.00396741
0.89871162,0.00030519
0.90004502,-0.00152593
0.90137842,-0.00183111
0.90271182,-0.00091556
0.90404522,0.00152593
0.90537862,0.00274667
0.90671202,0.00885037
0.90804542,0.01129185
0.90937882,0.01098666
0.91071222,0.01007111
0.91204562,0.00793481
0.91337902,0.00976592
0.91471242,0.00579852
0.91604582,0.00427259
0.91737922,0.00427259
0.91871262,0.00000000
0.92004602,-0.00091556
0.92137942,-0.00213630
0.92271282,-0.00091556
0.92404622,0.00091556
0.92537962,0.00488296
0.92671302,0.00671407
0.92804642,0.01129185
0.92937982,0.01007111
0.93071322,0.01068148
0.93204662,0.01037629
0.93338002,0.00976592
0.93471342,0.00427259
0.93604682,0.00579852
0.93738022,0.00244148
0.93871362,0.00122074
0.94004702,-0.00152593
0.94138042,-0.00091556
0.94271382,0.00030519
0.94404722,0.00305185
0.94538062,0.00640889
0.94671402,0.00762963
0.94804742,0.00976592
0.94938082,0.01068148
0.95071422,0.01068148
0.95204762,0.00976592
0.95338102,0.00762963
0.95471442,0.00396741
0.95604782,0.00549333
0.95738122,0.00274667
0.95871462,0.00000000
0.96004802,-0.00061037
0.96138142,-0.00274667
0.96271482,0.00000000
0.96404822,0.00122074
0.96538162,0.00427259
0.96671502,0.00671407
0.96804842,0.00885037
0.96938182,0.01007111
0.97071522,0.00915555
0.97204862,0.00915555
0.97338202,0.00732444
0.97471542,0.00518815
0.97604882,0.00427259
0.97738222,0.00274667
0.97871562,0.00030519
0.98004902,-0.00183111
0.98138242,-0.00183111
0.98271582,-0.00122074
0.98404922,0.00000000
0.98538262,0.00488296
0.98671602,0.00854518
0.98804942,0.01129185
0.98938282,0.01312296
0.99071622,0.00976592
0.99204962,0.00854518
0.99338302,0.00762963
0.99471642,0.00549333
0.99604982,0.00488296
0.99738322,0.00396741
0.99871662,0.00030519
1.00005002,-0.00213630
1.00138342,-0.00183111
1.00271682,0.00061037
1.00405022,0.00152593
1.00538362,0.00396741
1.00671702,0.00885037
1.00805042,0.01068148
1.00938382,0.01220740
1.01071722,0.01007111
1.01205062,0.00885037
1.01338402,0.00732444
1.01471742,0.00640889
1.01605082,0.00488296
1.01738422,0.00122074
1.01871762,0.00091556
1.02005102,-0.00152593
1.02138442,-0.00274667
1.02271782,-0.00091556
1.02405122,-0.00122074
1.02538462,0.00488296
1.02671802,0.00762963
1.02805142,0.01007111
1.02938482,0.01251259
1.03071822,0.00854518
1.03205162,0.00915555
1.03338502,0.00732444
1.03471842,0.00518815
1.03605182,0.00640889
1.03738522,0.00274667
1.03871862,0.00091556
1.04005202,-0.00274667
1.04138542,-0.00183111
1.04271882,-0.00122074
1.04405222,0.00152593
1.04538562,0.00335704
1.04671902,0.00885037
1.04805242,0.01190222
1.04938582,0.01220740
1.05071922,0.01037629
1.05205262,0.01068148
1.05338602,0.00762963
1.05471942,0.00427259
1.05605282,0.00366222
1.05738622,0.00091556
1.05871962,0.00030519
1.06005302,-0.00183111
1.06138642,-0.00335704
1.06271982,-0.00061037
1.06405322,0.00000000
1.06538662,0.00488296
1.06672002,0.00793481
1.06805342,0.01190222
1.06938682,0.01190222
1.07072022,0.01037629
1.07205362,0.00885037
1.07338702,0.00610370
1.07472042,0.00488296
1.07605382,0.00335704
1.07738722,0.00274667
1.07872062,-0.00091556
1.08005402,-0.00274667
1.08138742,-0.00274667
1.08272082,-0.00183111
1.08405422,0.00091556
1.08538762,0.00396741
1.08672102,0.00824000
1.08805442,0.01037629
1.08938782,0.01098666
1.09072122,0.00915555
1.09205462,0.00762963
1.09338802,0.00640889
1.09472142,0.00396741
1.09605482,0.00396741
1.09738822,0.00122074
1.09872162,0.00000000
1.10005502,-0.00274667
1.10138842,-0.00122074
1.10272182,-0.00122074
1.10405522,0.00244148
1.10538862,0.00305185
1.10672202,0.00915555
1.10805542,0.00976592
1.10938882,0.01007111
1.11072222,0.01098666
1.11205562,0.00885037
1.11338902,0.00793481
1.11472242,0.00518815
1.11605582,0.00396741
1.11738922,0.00152593
1.11872262,-0.00091556
1.12005602,0.00000000
1.12138942,-0.00183111
1.12272282,-0.00091556
1.12405622,0.00091556
1.12538962,0.00518815
1.12672302,0.00793481
1.12805642,0.01068148
1.12938982,0.01281777
1.13072322,0.01037629
1.13205662,0.00732444
1.13339002,0.00549333
1.13472342,0.00335704
1.13605682,0.00671407
1.13739022,0.00244148
1.13872362,0.00000000
1.14005702,0.00000000
1.14139042,-0.00122074
1.14272382,-0.00335704
1.14405722,0.00000000
1.14539062,0.00518815
1.14672402,0.00793481
1.14805742,0.00854518
1.14939082,0.01068148
1.15072422,0.01068148
1.15205762,0.00824000
1.15339102,0.00640889
1.15472442,0.00518815
1.15605782,0.00427259
1.15739122,0.00183111
1.15872462,-0.00061037
1.16005802,-0.00122074
1.16139142,-0.00305185
1.16272482,-0.00091556
1.16405822,0.00122074
1.16539162,0.00274667
1.16672502,0.00976592
1.16805842,0.01098666
1.16939182,0.01007111
1.17072522,0.00885037
1.17205862,0.00885037
1.17339202,0.00671407
1.17472542,0.00579852
1.17605882,0.00396741
1.17739222,0.00335704
1.17872562,0.00061037
1.18005902,-0.00183111
1.18139242,-0.00274667
1.18272582,-0.00152593
1.18405922,0.00274667
1.18539262,0.00427259
1.18672602,0.00824000
1.18805942,0.00915555
1.18939282,0.01037629
1.19072622,0.01007111
1.19205962,0.00762963
1.19339302,0.00610370
1.19472642,0.00305185
1.19605982,0.00335704
1.19739322,0.00183111
1.19872662,0.00061037
1.20006002,0.00000000
1.20139342,-0.00366222
1.20272682,-0.00152593
1.20406022,0.00061037
1.20539362,0.00366222
1.20672702,0.00854518
1.20806042,0.01068148
1.20939382,0.00976592
1.21072722,0.00824000
1.21206062,0.00762963
1.21339402,0.00640889
1.21472742,0.00427259
1.21606082,0.00305185
1.21739422,0.00091556
1.21872762,-0.00122074
1.22006102,-0.00122074
1.22139442,-0.00335704
1.22272782,-0.00183111
1.22406122,0.00122074
1.22539462,0.00549333
1.22672802,0.00793481
1.22806142,0.01007111
1.22939482,0.01007111
1.23072822,0.01037629
1.23206162,0.00976592
1.23339502,0.00793481
1.23472842,0.00549333
1.23606182,0.00366222
1.23739522,0.00122074
1.23872862,-0.00091556
1.24006202,-0.00061037
1.24139542,-0.00274667
1.24272882,-0.00061037
1.24406222,0.00091556
1.24539562,0.00549333
1.24672902,0.00793481
1.24806242,0.01190222
1.24939582,0.00885037
1.25072922,0.00824000
1.25206262,0.00854518
1.25339602,0.00762963
1.25472942,0.00488296
1.25606282,0.00366222
1.25739622,0.00152593
1.25872962,-0.00091556
1.26006302,-0.00335704
1.26139642,-0.00335704
1.26272982,-0.00213630
1.26406322,0.00244148
1.26539662,0.00549333
1.26673002,0.00732444
1.26806342,0.00885037
1.26939682,0.01007111
1.27073022,0.00915555
1.27206362,0.00854518
1.27339702,0.00549333
1.27473042,0.00396741
1.27606382,0.00335704
1.27739722,0.00061037
1.27873062,-0.00122074
1.28006402,-0.00213630
1.28139742,-0.00457778
1.28273082,-0.00091556
1.28406422,0.00122074
1.28539762,0.00396741
1.28673102,0.00732444
1.28806442,0.01007111
1.28939782,0.00854518
1.29073122,0.00885037
1.29206462,0.00732444
1.29339802,0.00488296
1.29473142,0.00427259
1.29606482,0.00488296
1.29739822,0.00091556
1.29873162,-0.00183111
1.30006502,-0.00122074
1.30139842,-0.00274667
1.30273182,0.00000000
1.30406522,0.00000000
1.30539862,0.00427259
1.30673202,0.00793481
1.30806542,0.01007111
1.30939882,0.00824000
1.31073222,0.01037629
1.31206562,0.00854518
1.31339902,0.00671407
1.31473242,0.00579852
1.31606582,0.00518815
1.31739922,0.00122074
1.31873262,-0.00152593
1.32006602,-0.00091556
1.32139942,-0.00183111
1.32273282,-0.00274667
1.32406622,-0.00061037
1.32539962,0.00396741
1.32673302,0.00793481
1.32806642,0.01007111
1.32939982,0.00915555
1.33073322,0.00885037
1.33206663,0.00915555
1.33340003,0.00671407
1.33473343,0.00427259
1.33606683,0.00244148
1.33740023,0.00061037
1.33873363,-0.00091556
1.34006703,-0.00091556
1.34140043,-0.00305185
1.34273383,-0.00183111
1.34406723,0.00152593
1.34540063,0.00518815
1.34673403,0.00793481
1.34806743,0.01037629
1.34940083,0.00915555
1.35073423,0.01037629
1.35206763,0.00885037
1.35340103,0.00579852
1.35473443,0.00366222
1.35606783,0.00518815
1.35740123,0.00244148
1.35873463,-0.00213630
1.36006803,-0.00122074
1.36140143,-0.00396741
1.36273483,-0.00183111
1.36406823,0.00183111
1.36540163,0.00549333
1.36673503,0.00793481
1.36806843,0.01037629
1.36940183,0.00915555
1.37073523,0.00885037
1.37206863,0.00793481
1.37340203,0.00640889
1.37473543,0.00488296
1.37606883,0.00366222
1.37740223,0.00152593
1.37873563,-0.00061037
1.38006903,-0.00183111
1.38140243,-0.00335704
1.38273583,-0.00091556
1.38406923,0.00274667
1.38540263,0.00488296
1.38673603,0.00915555
1.38806943,0.01068148
1.38940283,0.00976592
1.39073623,0.00885037
1.39206963,0.00762963
1.39340303,0.00732444
1.39473643,0.00366222
1.39606983,0.00366222
1.39740323,0.00152593
1.39873663,0.00000000
1.40007003,-0.00274667
1.40140343,-0.00305185
1.40273683,-0.00091556
1.40407023,0.00152593
1.40540363,0.00640889
1.40673703,0.01037629
1.40807043,0.01068148
1.40940383,0.00885037
1.41073723,0.00976592
1.41207063,0.00885037
1.41340403,0.00640889
1.41473743,0.00549333
1.41607083,0.00366222
1.41740423,0.00152593
1.41873763,-0.00152593
1.42007103,-0.00122074
1.42140443,-0.00183111
1.42273783,-0.00061037
1.42407123,0.00152593
1.42540463,0.00579852
1.42673803,0.00854518
1.42807143,0.00824000
1.42940483,0.00976592
1.43073823,0.00976592
1.43207163,0.00885037
1.43340503,0.00488296
1.43473843,0.00305185
1.43607183,0.00396741
1.43740523,0.00061037
1.43873863,-0.00061037
1.44007203,-0.00091556
1.44140543,-0.00213630
1.44273883,-0.00183111
1.44407223,0.00030519
1.44540563,0.00762963
1.44673903,0.00885037
1.44807243,0.01007111
1.44940583,0.01007111
1.45073923,0.01007111
1.45207263,0.00762963
1.45340603,0.00732444
1.45473943,0.00427259
1.45607283,0.00396741
1.45740623,0.00152593
1.45873963,-0.00122074
1.46007303,-0.00183111
1.46140643,-0.00183111
1.46273983,-0.00061037
1.46407323,0.00183111
1.46540663,0.00610370
1.46674003,0.00885037
1.46807343,0.01037629
1.46940683,0.01037629
1.47074023,0.00915555
1.47207363,0.00915555
1.47340703,0.00518815
1.47474043,0.00396741
1.47607383,0.00335704
1.47740723,-0.00061037
1.47874063,-0.00061037
1.48007403,-0.00152593
1.48140743,-0.00305185
1.48274083,-0.00152593
1.48407423,0.00152593
1.48540763,0.00518815
1.48674103,0.00854518
1.48807443,0.01007111
1.48940783,0.01129185
1.49074123,0.01220740
1.49207463,0.00885037
1.49340803,0.00610370
1.49474143,0.00488296
1.49607483,0.00335704
1.49740823,0.00305185
1.49874163,-0.00183111
1.50007503,-0.00274667
1.50140843,-0.00183111
1.50274183,0.00000000
1.50407523,0.00244148
1.50540863,0.00549333
1.50674203,0.00854518
1.50807543,0.01037629
1.50940883,0.01037629
1.51074223,0.01068148
1.51207563,0.00793481
1.51340903,0.00793481
1.51474243,0.00549333
1.51607583,0.00152593
1.51740923,0.00122074
1.51874263,0.00000000
1.52007603,-0.00152593
1.52140943,-0.00335704
1.52274283,0.00030519
1.52407623,0.00335704
1.52540963,0.00488296
1.52674303,0.01068148
1.52807643,0.00915555
1.52940983,0.00976592
1.53074323,0.01190222
1.53207663,0.00824000
1.53341003,0.00640889
1.53474343,0.00518815
1.53607683,0.00427259
1.53741023,0.00366222
